90888_N2 Good 0.978252020065462 1.51572200706296 tetra
90888_N3 Good 1.05861919042151 0.802591380430343 tetra
90888_N4 Good 0.135864041779482 0.0551687604891481 Dip
90888_N5 Good 0.0198170402676469 0 Dip
91058_N2 Good 0.034755443274772 0.0422238700109614 Dip
91097_N1 Good 0.010262116407245 0.0200733362368114 Dip
91097_N2 Bad 0.123216548791955 1.14198817234582 tetra
91098_N1 Good 0.786654135338346 0.755612111879183 tetra
91099_N1 Bad 0.57895657973033 0.281552382164671 Dip*
91099_N2 Good 0.235736354498497 0.51938456267525 tetra
91100_N1 Good 0 0.0309633117526526 Dip
91100_N2 Good 0.0217844708348156 0 Dip
91100_N3 Good 0.138847724959087 0.141358905196498 Dip*
91100_N4 Bad 0.0629469580162639 0.0172688843037592 Dip
91113_N1 1_clone 1_clone 1_clone 1_clone
91113_N2 Good 0 0.0128763424378057 Dip
91113_N3 1_clone 1_clone 1_clone 1_clone
91113_N4 Good 0.0161675061325715 0.00515801111991724 Dip
91113_N5 Bad 0.318954457985888 0.0240561049947129 tetra
91113_N6 1_clone 1_clone 1_clone 1_clone
91113_N7 Good 0.00610128297353736 0.00626608481593376 Dip
91114_N1 Good 0.06706857573474 0.251151786561522 tetra
91121_N2 Good 0 0.3912395003601 tetra
91121_N4 Good 0.0844130307908642 0.94967013004099 tetra
91143_N1 Bad 0 0.899553254857467 tetra
91208_N1 Bad 0.932503170759829 0 tetra
91208_N2 Good 5.43578396125248 2.64878319476705 Symmetric
91213_N1 Good 0.667777416239391 0.520593018414336 tetra
91213_N2 Good 0 0 Dip
91213_N3 Bad 0 0.407300695639918 Dip
91215_N1 Good 0.0285528835237425 0.0309443934394666 Dip
91215_N2 Bad 0.540755671386938 0.49684030469466 tetra
91215_N4 Good 0.0278791199410806 0.00634891424365109 Dip
91215_N5 Good 0.0247354497354497 0.0155686198081737 Dip*
91215_N6 Good 0.255348495964784 1.08050324873001 tetra
91215_N7 Good 3.51411193500854 2.63615868549024 Symmetric
91215_N8 Good 0.018352596596479 0.0131107591631804 Dip
91215_N9 Good 0.0208391309559172 0.0111375025345422 Dip
91216_N1 Bad 0 0.209729478694996 tetra
91216_N2 Good 0.342756277639645 0.0162585675658681 tetra
91216_N3 Bad 0 1.14904722506161 tetra
91216_N4 Good 0.00239286614391745 0.0396591936005138 Dip
91216_N5 Good 0.382356238017687 0.00913185135144644 Dip
91216_N6 Good 0.0129705135538597 0.00534881459514341 Dip
91216_N7 Good 0 1.8341485342149 tetra
91217_N1 Good 0.00679564922563699 0.0080681182963303 Dip
91217_N2 Good 0.0108599732844959 0 Dip
91217_N3 Bad 0 0 tetra
91218_N1 Good 0.00641604489344784 0.00251028916217599 Dip
91218_N2 Good 0.438011155802237 0.297293851981352 tetra
91218_N3 Bad 0.181007751937984 0.0420817466362021 Dip*
91218_N5 Bad 0 0.147287333553428 tetra
91218_N6 Good 0.00425260838125409 0.00968117629931577 Dip
91376_N2 Good 0.118955151967343 0.0128295057317139 Dip*
91414_N1 Good 0.17044955462816 0.252941372657298 Dip
91414_N2 Good 0 0.00971285074789824 Dip
91415_N1 Bad 0.256086723322465 0.81310490085666 tetra
91415_N2 Bad 0 0 Dip
91415_N3 Good 0.0575317394991519 0.212610899873257 tetra
91415_N5 Good 0.0727558198433054 0 Dip
91416_N1 Good 1.33003187101225 0.982608983320111 tetra
91416_N2 Good 0 0.225323831646915 tetra
91424_N1 Good 0.583531457240681 0.0798230026262905 Dip
91424_N2 Good 0.887835167576121 0.636777931595303 tetra
91429_N1 1_clone 1_clone 1_clone 1_clone
91429_N2 Good 0 0.0655486176524855 Dip
91429_N4 Good 1.32560838539329 0.646681763317275 tetra
91430_N2 Good 0 0.00798963875609177 Dip*
91430_N3 Bad 0.436189858745408 0 tetra
91431_N1 Good 0 0 Dip
91432_N1 Good 0 0.51438468941137 tetra
91432_N2 Bad 1.28701038791225 1.12542477381243 tetra
91520_N1 Good 0.673423221762831 0.0510896772248942 tetra
91520_N2 Good 0.505976397126581 1.0870676842047 tetra
91522_N2 Good 1.6451217029873 1.06123611054653 tetra
91523_N1 Good 0.00673140326346334 0.00309038081991728 Dip
91531_N1 Good 0.00579350285400147 0.00784335033794135 Dip
91531_N3 1_clone 1_clone 1_clone 1_clone
91532_N1 Good 0.398719962387946 0.834350345810308 tetra
91532_N2 Good 0.00548911980042456 0 Dip
91539_N1 Bad 0 0.211639585401673 tetra
91539_N3 Good 0.00399095656155614 0.00424427588144402 Dip
91539_N4 Good 0.00443105223644859 0.00162451185494332 Dip
91539_N5 Good 0.0190549385371722 0 Dip
91540_N1 Bad 1.81154156577885 0.581061692969871 tetra
91577_N1 Good 1.41544027724993 1.88949475373493 tetra
91577_N3 1_clone 1_clone 1_clone 1_clone
91585_N3 Good 0.0533698911042741 0.0531301576014876 tetra
91588_N1 Good 0.0183334726013407 0 Dip*
91589_N1 Good 0.00113584092960306 0.01689434500511 Dip
91590_N1 Good 0.47204461610031 0.208396463598397 tetra
91598_N1 Bad 0 0 tetra
91599_N1 Good 0 0.00457680735647761 Dip
91599_N2 Bad 0.169339819632719 0 tetra
91599_N3 Good 0.865475037617357 0.486134965157108 tetra
91603_N1 1_clone 1_clone 1_clone 1_clone
91604_C1 Good 0.107621177825697 0.0269206399747844 Dip*
91604_N1 Bad 0 2.72682935387098 tetra
91605_N1 Bad 0.0731897691104278 0.0237722377059503 Dip
91611_N1 1_clone 1_clone 1_clone 1_clone
91612_N2 Bad 0 0.808301070982283 tetra
91613_N1 Bad 0.62236593036702 0 tetra
91613_N2 Bad 0 0 tetra
91615_N2 Good 0.000576328290460792 0 Dip
91615_N3 Good 0 1.01425834084761 tetra
91615_N4 Bad 0.394412085606378 0.011476555438242 Dip
91615_N5 1_clone 1_clone 1_clone 1_clone
91615_N6 Good 0.480250874748694 0.0402494411906177 tetra
91615_N7 Good 0.317906509027075 0 tetra
91615_N8 Good 0.110593120578158 0.119228745479338 Dip
91618_N1 Bad 0 0 tetra
91618_N2 1_clone 1_clone 1_clone 1_clone
91618_N3 Good 0.00428816466552316 0 Dip
91619_N1 Good 0 0.0481574370535119 Dip
91619_N2 Good 0.656273007304249 0.0511306586843772 tetra
91620_N1 Bad 0.723458499686167 0.984651643313747 tetra
91620_N2 Good 1.50049996266217 1.18368995637353 tetra
91620_N3 Bad 0 0 tetra
91620_N4 Good 0.283588000495797 0.166898851884132 tetra
91620_N5 Bad 0 3.49343394036132 tetra
91620_N6 Good 0.0243966390998428 0.0117353824412648 Dip
91620_N7 Good 0 0 Dip
91622_N1 Bad 0.430042141790235 0 tetra
91831_N1 Good 0.139650957953816 0.312024200535617 tetra
91832_N1 1_clone 1_clone 1_clone 1_clone
91833_N1 Good 0.26464563225117 0 Dip
91834_N2 Good 1.48410483527655 1.21282267758787 tetra
91835_N1 Good 0.36050518806771 0.54245114692322 tetra
91835_N2 Good 0.0578575817927399 0.00677491522879974 Dip
91837_N1 Bad 0.0219615001765364 0.00140622354914665 Dip
91837_N2 Good 0.0481987677153973 0.00301104376123303 Dip
91837_N3 Good 0.0142000816435439 0.0112262105516743 Dip
91837_N4 Good 0.546758813114839 0.673708416224894 tetra
91837_N5 Good 0 0 Dip
91837_N6 Bad 0 0.0545282645772054 tetra
91838_N1 Good 0.623284734133791 1.3525774196973 tetra
91838_N2 Good 0.0915118951648372 0.07371342072885 Dip
91838_N3 Bad 0.0742578644217989 0.324059072573924 Dip
91838_N4 Good 0 0.00657957551488057 Dip
91838_N5 Good 0.0262048564910406 0.0203841305153875 Dip
91839_N1 Good 0.0784270692450558 0.0268169043679248 Dip
91839_N2 Good 0.0325908653413379 0.00890446602455739 Dip
91839_N3 Good 0.448515727275944 0.94210220558744 tetra
91841_N2 1_clone 1_clone 1_clone 1_clone
91842_N1 Good 0 0.00653107675713779 Dip
91842_N2 Good 0.36949129276404 0.970468698787283 tetra
91842_N3 Good 0.0180726684791699 0.0127361838769647 Dip
91842_N4 Good 0 0.0121151855748586 Dip
91842_N5 Good 0.00505583073303702 0.00503753586542115 Dip
91863_N3 Good 0 0.525115165371603 tetra
91864_N1 Bad 0.0191632755665103 0 Dip*
91864_N2 Good 0.0597054424116902 0.0347673555369141 Dip
91864_N3 Good 0 0.126077596310227 Dip*
91864_N4 Good 0.278537475267344 0.0608574926756745 Dip*
91865_N2 Good 0.911492355738884 0.975713362267984 tetra
91865_N3 Good 0.0817178205174994 0.172409110492564 Dip
91865_N6 Good 0 0.250883271839148 tetra
91867_N1 Good 0.092450022275515 0.0422290734995743 Dip
91867_N2 Good 0.0835444040732998 0.0810312473722345 Dip
91868_N2 Good 0 0.352882739427175 Dip
91868_N3 Good 0.215281374558065 0.260520958819974 tetra
91868_N7 Good 1.46490461594112 0.775651016364 tetra
91928_N1 Good 0.000476544268432738 0.00136625387862354 Dip
91928_N2 Good 1.28909299844296 1.05496130797847 tetra
91928_N3 Good 0 0.0213530153170805 Dip
91928_N4 Bad 0.0433839386443506 0 tetra
91929_N2 Bad 1.37057174204559 0.119813546642113 tetra
91929_N3 1_clone 1_clone 1_clone 1_clone
91929_N5 Good 0.0113276085886092 0.00286974176306498 Dip
91930_N1 Good 0.210036478938367 0.277883333634922 tetra
91930_N2 Bad 0.353104228539103 0 Dip*
91931_N1 Bad 0.0382453125942003 0.029996165334625 Dip
91931_N2 Bad 0.372905751626461 0.0518722107974602 tetra
91931_N3 Good 0 0.0153554918464957 Dip
91931_N4 Good 0.192014483267882 0.0913618611969347 Dip
91931_N5 Good 0.00990753446332992 0 Dip
91931_N6 Good 0.00305743747169397 0 Dip
91932_N1 1_clone 1_clone 1_clone 1_clone
91932_N2 Good 0.0123874109058145 0.0421749161986853 Dip
91932_N3 1_clone 1_clone 1_clone 1_clone
91932_N4 1_clone 1_clone 1_clone 1_clone
91932_N5 Good 0.0153221266873434 0.00347970630869099 Dip
91932_N6 1_clone 1_clone 1_clone 1_clone
91932_N7 Bad 0 0 tetra
91942_N1 1_clone 1_clone 1_clone 1_clone
91942_N2 Bad 0 0.748473464669816 tetra
91942_N3 Bad 0 0.123948185830921 Dip
91943_N1 Good 0.050945994579885 0.0522302420437545 tetra
91943_N2 Good 0.0181276999861624 0.0516132427170318 Dip
91944_N1 Good 0.0216991955854062 0.0174266215064548 Dip
91944_N2 Good 0 0 Dip
91944_N3 Good 0.000843846561111038 0.00594873854734462 Dip
91945_N1 Bad 0.243772628223145 0.0382196935563085 Dip*
91948_N1 Good 0 0.00148219959540714 Dip
91948_N2 Good 0.00504806828267523 0.0148315866886417 Dip
91948_N4 Bad 0.168710013390864 0 Dip
92057_N1 Good 0 0 Dip
92057_N2 Good 0 0.0554152273915041 Dip
92057_N3 1_clone 1_clone 1_clone 1_clone
92057_N4 Bad 0.0810148989170242 0.272747783934938 Dip*
92057_N5 Good 0.0268366460905837 0.0929670263245383 Dip
92058_N1 Good 0.0722107016410428 0.117764736221057 Dip
92058_N2 1_clone 1_clone 1_clone 1_clone
92058_N3 1_clone 1_clone 1_clone 1_clone
92104_N1 Good 0.00269816804476887 0.0275928957466748 Dip
92104_N2 Good 0.000341654267923073 0.0178798091745983 Dip
92104_N3 Good 0.669139257759829 0.816605762944835 tetra
92104_N4 Good 0 0.125022792001527 Dip*
92104_N5 Bad 1.63147291042744 0.178363047001621 tetra
92105_N1 Bad 0 0 tetra
92105_N2 Good 0 0 Dip
92105_N3 Good 0 0.0197405316220023 Dip
92105_N4 Good 0.0136976965607096 0.00442958034618327 Dip
92105_N5 Good 0.0179213887389818 0 Dip
92105_N6 Bad 0.0173013053216961 0.00298572450471185 tetra
92105_N7 Bad 0.100792011019284 0.112746042140133 tetra
92105_N8 Good 0.00183555623494785 0 Dip
92186_N1 Good 0.716776638583177 0.423273930352286 tetra
92186_N3 Good 0.00220568121894045 0.00320072332730561 Dip
92186_N4 1_clone 1_clone 1_clone 1_clone
92186_N5 1_clone 1_clone 1_clone 1_clone
92186_N6 1_clone 1_clone 1_clone 1_clone
92186_N7 Bad 0.353234117471294 0.10155529158264 Dip*
92187_N1 Good 0.00438715182236314 0.00918014671120016 Dip
92187_N2 Good 0.252273669432177 0.501901910835633 Dip
92187_N3 Bad 0 0 tetra
92187_N4 Bad 0.0579521513487219 0.0135696947588285 Dip
92187_N5 Bad 0 0 tetra
92187_N6 Good 4.40337068924341 3.95098740505416 Symmetric
92187_N7 Bad 0 0 tetra
92188_N1 Good 4.36754636686992 3.55850276223958 Symmetric
92188_N2 Good 0.0102493921737819 0.00539290612670184 Dip
92188_N3 Good 0.00765715487578511 0.358501275876124 tetra
92188_N4 Good 0.00896785568194613 0.0137305706481359 Dip
92188_N5 Good 0 0.0346635150166852 Dip
92188_N6 Good 0 0.0117954061526945 Dip*
92188_N7 1_clone 1_clone 1_clone 1_clone
92189_N1 Good 0.00398011451638529 0 Dip
92189_N2 Good 0.00450887384746576 0.00576720813369171 Dip
92189_N6 Good 0 0.0205017105158475 Dip
92189_N7 Good 0.00188172501911014 0.00368228627073811 Dip
92294_N1 1_clone 1_clone 1_clone 1_clone
92294_N2 Good 0 0.00798458237052393 Dip
93091_N1 Bad 0.843001882901461 0 tetra
93091_N2 Good 6.33674713640597 2.87670783714828 Symmetric
93091_N3 Bad 0 0 tetra
93091_N4 Bad 0.295485029421945 0.306577418201323 tetra
93091_N5 Good 1.7230841457421 0.803817379031386 tetra
93091_N6 Bad 1.04083166332665 0.48601929850851 tetra
93091_N7 Bad 0 0 tetra
93091_N8 Bad 0 0 tetra
93092_N1 1_clone 1_clone 1_clone 1_clone
93092_N2 Good 0.398804302271459 0 Dip
93092_N3 Good 0.0260647324436486 0.00182903433334006 Dip
93092_N4 Good 0.907250045870569 0 tetra
93092_N5 Good 0 0.0763164645419243 Dip*
93092_N6 Good 0 0.00815813069603737 Dip
93092_N7 Good 0.00215812094371359 0.102577597461492 Dip
93092_N8 Good 0.00256630183902911 0.00260264016808277 Dip
93093_N1 Good 0.242981020472622 0.024882580142152 tetra
93094_N1 Bad 0.0538219196982937 0.35785074112375 tetra
93094_N2 Good 0.00778473246120664 0.00984969243719056 Dip
93096_N1 Good 0.0115637279290073 0.016981407776448 Dip
93096_N2 Good 0.572469628586088 0.654088761560113 tetra
93096_N3 Good 0.00530232153697761 0.0130106873503235 Dip
93096_N4 Bad 0 0.802259793937942 tetra
93096_N5 Bad 0 0 tetra
93096_N6 Good 0.146176671422811 0.242110380997747 Dip
93097_N1 Good 0.0159471219315177 0.00270394569303337 Dip
93098_N1 Good 0.0068231822581234 0 Dip
93099_N1 1_clone 1_clone 1_clone 1_clone
93099_N2 Good 0.134420899663272 0.0147961302963223 tetra
93100_N1 Good 0.00205050832328733 0.020794554526957 Dip
93100_N3 Good 2.60807890553125 7.2537084817814 Symmetric
93100_N4 1_clone 1_clone 1_clone 1_clone
93100_N6 Good 0.17009323934977 0.111264343641793 Dip*
93129_N10 Good 0.881757406197043 0 tetra
93129_N1 Bad 0 3.09119619084637 tetra
93129_N2 Good 0.0287916347029648 0.016836770002933 Dip
93129_N3 Good 0.0432097560747131 0.0163682247313017 Dip
93129_N4 Good 0.127724371400431 0.0581806304726864 Dip*
93129_N6 Bad 0.0993087557603687 0.0801583506031139 Dip*
93129_N7 Good 0.000586297352535038 0.00417817361872189 Dip
93129_N8 Good 0.0145181626659857 0.0112230112273294 Dip
93129_N9 Good 0.392316295909889 0.334114364840622 Dip*
93131_N1 Good 0.752141430299671 0.0534149659863946 tetra
93131_N2 Bad 0 0 tetra
93131_N3 1_clone 1_clone 1_clone 1_clone
93131_N4 Bad 0 0 Dip
93131_N5 Good 0.124958633887826 0.0134374321121958 Dip
93131_N6 Good 0.240601621936775 0.109842830463551 tetra
93131_N7 Good 0.0221344911448309 0.00922260373439856 Dip
93131_N8 Good 0.0265063603260922 0.0106824762878561 Dip
93132_N1 Bad 0.685145713911421 0.882920727575963 tetra
93132_N2 Good 0.396627110525028 0.00249354907490989 Dip
93133_N1 Bad 2.04132039355006 0.804434484177249 tetra
93133_N4 Good 0.0454597309806476 0.00267881149292708 Dip
93241_N1 Good 4.81752940474633 3.59913555050568 Symmetric
93241_N2 Good 0.0213020800690803 0.565332053039238 Dip
93242_N1 Good 6.44769140853302 2.35310127043975 Symmetric
93242_N2 Bad 0.0477162801975523 0.042715217129499 Dip
93243_N1 1_clone 1_clone 1_clone 1_clone
93243_N2 Bad 0.220525998091326 0.155402783551337 tetra
93244_N1 1_clone 1_clone 1_clone 1_clone
93244_N2 Bad 0 0 tetra
93244_N3 Good 0 0.204040249128816 Dip
93244_N4 Good 3.40159613006323 3.2158438069079 Symmetric
93244_N5 Good 0 0.00305347345420316 Dip
93244_N6 Bad 0.167607453754081 0 tetra
93244_N8 Bad 0 0 tetra
93256_N1 Bad 0.455237113512185 0.0881596139509904 tetra
93258_N10 Bad 0.420083204977198 0.11035683116471 Dip*
93258_N11 Bad 0 0 tetra
93258_N12 Good 0 0.007848038919582 Dip
93258_N1 Good 0.0165068055174934 0 Dip
93258_N2 Good 0.0102545364260903 0.377873593601179 Dip*
93258_N3 Good 0 0 Dip
93258_N4 Good 0.0196039943380369 0 Dip
93258_N5 1_clone 1_clone 1_clone 1_clone
93258_N6 Good 0.064737790983351 0.169299570494411 Dip*
93258_N7 Bad 0.00208771008403361 1.15261865457741 tetra
93258_N8 Bad 0.13701993780867 1.31826326459566 tetra
93258_N9 Good 0.00458640458640459 0.00980820761371839 Dip
93259_N1 Bad 0.722894534209413 0.192140649795373 tetra
93259_N2 1_clone 1_clone 1_clone 1_clone
93259_N3 Bad 0.0603081014922563 0.110954336482458 Dip
93260_N1 Good 1.15990618541423 1.68721778106266 tetra
93260_N2 Bad 0.189078685257257 0.30809901597856 Dip*
93260_N3 Good 0 0 Dip
93260_N4 Bad 0.541468969443917 0 Dip*
93260_N5 Good 0 0.0240404472657984 Dip
93260_N6 Good 0.00115506336645772 0.0104622301208443 Dip
93260_N7 Bad 0 0.169436454323027 tetra
93260_N8 Bad 0 0.186723592500193 tetra
94314_N3 Bad 0 0 tetra
94314_N4 Bad 2.77081368905652 0 tetra
94314_N5 Good 0 0.00135920842309815 Dip
94314_N6 Good 0.00317111062305216 0.117010048138616 Dip
94314_N7 Bad 0 0 tetra
94315_N10 Bad 0.32675009304716 0.289698745928813 Dip*
94315_N1 Bad 0.0353061468234664 0.00960804307546912 Dip
94315_N2 1_clone 1_clone 1_clone 1_clone
94315_N3 1_clone 1_clone 1_clone 1_clone
94315_N4 Bad 0 0 tetra
94315_N5 Bad 0 0 tetra
94315_N6 Good 0 0.15625742809603 Dip
94315_N7 Good 0.00377060209780183 0.00257952149675025 Dip
94315_N8 Good 0.0116819664530436 0.00386849669809633 Dip
94315_N9 Good 1.66835499250098 1.07562504992412 tetra
94316_N1 Good 1.68159548698971 0.576397611847717 tetra
94316_N2 Good 0.90787848696068 0.774536444129801 tetra
94316_N3 Good 0.00791009678623933 0 Dip
