89487_N1.hmm 0.0375061687777595 0.379753914988814 0.352941176470588 0.72 32456 870 30820 159 17069 30946 57207 21772 0.0153526604833189 0.0903767776615735 0.162486320645562 0.945018253214862 0.696935420139947 0.507937246295664 0.293865882975193 0.0643736576400753
89488_N1.hmm 0.0641287476513357 0.734513274336283 0.327272727272727 0.666666666666667 15032 610 40621 19 17022 70064 24034 0 0.00403768513980422 0.0190934899791542 0.0167111011594904 0.934279899311222 0.706833097760343 0.496852371848268 0.316849904657228 0.0694706973627323
89489_N4.hmm 0.076823085922267 0.311203319502075 0.340909090909091 0.666666666666667 12803 123 30791 99 12427 11163 41270 19443 0.00861981990712136 0.0936664382192818 0.162324987898596 0.923959094956552 0.681140670741523 0.512078844424415 0.373829763418639 0.0742616378613313
89489_N6.hmm 0.0718670076726343 0.126094570928196 0.345132743362832 0.709090909090909 14903 330 32949 204 15523 0 0 84898 0.0970447653194921 0.138616631005386 0.210155005479832 0.93464557851749 0.650902128366659 0.503818101214064 0.307068949297881 0.0540448143258475
89489_N9.hmm 0.0410765823209611 0.233269598470363 0.327272727272727 0.653846153846154 20617 105 23993 89 16104 28899 39522 15561 0.00836226290174376 0.0540067520084083 0.0920889541908121 0.955935942203061 0.676226096625903 0.50837510842337 0.31615335756532 0.0443307144130972
89800_N2.hmm 0.0629536755972021 0.566666666666667 0.368421052631579 0.740740740740741 10134 0 31325 0 15037 73225 0 0 0.00353549265568493 0.0165373624584557 0.0528894857030646 0.93986885737936 0.650526579171872 0.496017115910254 0.343794830338222 0.0634553709147306
89807_N3.hmm 0.0473977695167286 0.400940228341169 0.321428571428571 0.648648648648649 25874 448 32206 157 18209 20357 47142 34673 0.00795335794943761 0.072535426458232 0.128614012184833 0.932105730250135 0.653597936404383 0.491743851336227 0.258790386259 0.0608357845225438
89807_N4.hmm 0.0504284125842109 0.725 0.396825396825397 0.8 16731 0 24269 108 11529 25758 38399 4169 0.00405708702563848 0.0219628390732724 0.0696242552164324 0.948506576151453 0.674697432228087 0.508267230957929 0.284468115037071 0.0598151827912193
89807_N6.hmm NaN NaN 0.1875 0.37037037037037 2315 19962 41386 24418 6107 0 117067 0 0.0389261706620885 0.066148783033191 0.091166825039557 0.930799780048193 0.678690122041807 0.493461869665658 0.296874609915917 0.0796753699679774
89808_N1.hmm 0.0239125483944432 0.481012658227848 0.295454545454545 0.59375 6379 27 10379 185 4240 16532 11344 2406 0.00976770460286895 0.0621461103647428 0.115673017194644 0.953665176014118 0.61942821855503 0.515278777978201 0.403176314567821 0.0511150924301906
89808_N3.hmm 0.039796139666016 0.234604105571848 0.378787878787879 0.772727272727273 11899 0 14361 143 19835 22193 30536 10853 0.0205452781408919 0.107345536162564 0.193230652787553 0.957730020194122 0.646374445535836 0.493917184365855 0.413618105936504 0.0348818977134347
89985_N1.hmm 0.060258510831968 0.12128418549346 0.229166666666667 0.444444444444444 10591 155 31083 89 20427 0 0 120099 0.0611848247630161 0.110345346529584 0.139093666389107 0.95183884554999 0.731728949282155 0.490275724337623 0.357359335710216 0.0467001954814677
89985_N2.hmm 0.0257687310524036 0.0329218106995885 0.389830508474576 0.793103448275862 6873 204 22516 0 6719 9717 32312 17788 0.00374861167524502 0.0517352705101354 0.126455038707422 0.97534319339106 0.638128269383417 0.503198719384342 0.374313997787381 0.022962375744967
89985_N3.hmm 0.0166487647690655 0.045 0.296875 0.64 4049 6733 21101 14075 8149 14530 32341 24397 0.00736351433528232 0.0649605211566694 0.128041084625073 0.973203692088466 0.820480497388996 0.53630682047728 0.309067327069465 0.0537451728848404
89985_N4.hmm 0.0290775401069519 0.592592592592593 0.407407407407407 0.818181818181818 6354 70 12578 0 3619 29516 0 0 0.00342116511799948 0.0270592930093857 0.0686653000099396 0.967143351814106 0.614418891277569 0.503242665782739 0.391933190874009 0.0263706852960231
89986_N1.hmm 0.0404158734807439 0.0628385698808234 0.32258064516129 0.666666666666667 11967 54 35436 49 8480 0 0 67438 0.0243892398094116 0.136073714265544 0.172921965517351 0.963900856698267 0.708348322051126 0.502649061951619 0.31635603391047 0.0366543232916953
89986_N2.hmm 0.0292723149866007 0.129568106312292 0.377777777777778 0.740740740740741 12444 24 14745 38 4456 9345 25516 6844 0.00421081689345054 0.0653359493387408 0.144319724947457 0.968595102492513 0.615847772309846 0.499156638489593 0.381924229251005 0.0298807570054701
89986_N3.hmm 0.0389312977099237 0.126760563380282 0.408163265306122 0.833333333333333 14284 37 15060 0 7929 24580 16449 4798 0.00565205466732325 0.0620914434643082 0.116647916836906 0.962770013320387 0.662741667182067 0.495461247332129 0.367756854163923 0.0338315550005135
89986_N4.hmm 0.0373134328358209 0.118811881188119 0.404761904761905 0.828571428571429 15877 140 17765 21 8665 18313 26662 7286 0.00654568437940357 0.0709456914947412 0.154215996216131 0.965532139580072 0.668205693234971 0.513372298530184 0.303390731981916 0.0418033456494251
89995_N1.hmm 0.0493255322606858 0.228503184713376 0.294117647058824 0.611111111111111 21942 0 27302 383 19112 25419 37232 21926 0.00716050541493726 0.0856163153094307 0.154236426470835 0.946275484005154 0.700831331679677 0.509801841836083 0.324833498907233 0.0590271951162869
89995_N2.hmm 0.0333070913825471 0.106770833333333 0.4 0.807692307692308 19885 152 28193 119 12169 39232 849 36308 0.0436109439039107 0.0731306539608591 0.131437143708356 0.966756661890969 0.717199751238117 0.508424393561161 0.317443968860055 0.0336070291504838
90004_N1.hmm 0.0518842162752594 0.0475482912332838 0.266666666666667 0.548387096774194 18562 155 27839 23 17048 0 0 79015 0.0415166453925831 0.147887206090999 0.242985011322536 0.965371482965925 0.676182918948497 0.500451171497264 0.285924367330147 0.0337011193041641
90004_N2.hmm 0.0247801147227533 0.383561643835616 0.387755102040816 0.774193548387097 14103 0 25906 36 6476 46446 15387 29 0.00773647531618073 0.0409766755355497 0.129008656573356 0.973247022870638 0.688852248498078 0.500162634368911 0.319334832200088 0.0358903277021655
90004_N3.hmm 0.0171957671957672 0.518518518518518 0.393939393939394 0.794117647058823 4653 0 13609 0 5015 26087 5412 0 0.0106165139364617 0.0484451147149197 0.0157539691250919 0.977855894206275 0.615922700647032 0.499800683961992 0.394966377996485 0.024087548425368
90004_N4.hmm 0.0194988992556872 0.0421052631578947 0.333333333333333 0.684210526315789 16927 0 17103 0 4747 0 0 55695 0.0416978885262527 0.11930387392738 0.172125599048287 0.98024757244294 0.722387425317821 0.514173220262409 0.391289183162044 0.0213689194711231
90004_N5.hmm 0.0362763403574286 0.196261682242991 0.339622641509434 0.695652173913043 4599 66 13110 71 8872 11578 14549 7610 0.00408620543751586 0.0584497582054421 0.123697771198492 0.9623119947723 0.655706677142548 0.498409684689663 0.35733432437025 0.0347156375346389
90004_N6.hmm 0.0442884147988118 0.465263157894737 0.274509803921569 0.541666666666667 14564 61 27880 15 11706 13952 37521 13384 0.0508381604921243 0.0899980252967156 0.141212722169747 0.927915599736148 0.651915465568893 0.505824954289241 0.336931822158889 0.0724542095567099
90022_N1.hmm 0.0248114150686176 0.119402985074627 0.385964912280702 0.782608695652174 13159 15 28896 0 12183 15583 42402 12875 0.00436318054458127 0.0418057620816958 0.0823971207659132 0.975512768864003 0.654745526051191 0.501211176283753 0.372699188340298 0.0239872582384819
90022_N2.hmm 0.0509220452640402 0.0984615384615385 0.372549019607843 0.75 18887 0 27826 342 10872 14445 26112 28403 0.006967263157466 0.0903344306427062 0.168263491902421 0.953229238351493 0.642133200258557 0.503288686302274 0.279191332540014 0.0480666604785351
90068_N2.hmm 0.037276416654141 0.254020618556701 0.333333333333333 0.67741935483871 23809 53 27211 149 11568 35 36033 50018 0.0524321884957073 0.168209808507679 0.241502031023611 0.944027688309415 0.702375231046863 0.498051874614339 0.374976896878065 0.0588303750862239
90069_N3.hmm 0.0530120481927711 0.224256292906178 0.32183908045977 0.652617568766637 16360 0 36205 0 15114 12962 56613 18999 0.00796205124629953 0.0861280092656499 0.164232220098573 0.943739054966697 0.690884008635754 0.507080066299147 0.322938628006396 0.0545089680527668
90170_N2.hmm 0.0735294117647059 0.143536121673004 0.119047619047619 0.24 1887 9341 11723 8654 4383 27084 20815 0 0.00892355594958465 0.0302993163078447 0.0224027011472699 0.899045469883747 0.657308780307005 0.504856293817684 0.339586201217079 0.150961112873428
90170_N3.hmm 0.052414267691249 0.237971391417425 0.328125 0.678571428571429 14595 49 44228 76 12563 0 43161 43818 0.101317051411906 0.135115849249648 0.206090501802266 0.948104847407112 0.6948806711411 0.497827629523746 0.319551099342251 0.0524123392121602
90211_N1.hmm 0.0680814288457845 0.0602510460251046 0.339285714285714 0.709677419354839 19012 196 45663 56 23054 0 0 111503 0.0610769572261796 0.120301690465075 0.176114610687512 0.94632974402731 0.731761100367409 0.508345908778494 0.296305655701964 0.052089505308667
90211_N5.hmm 0.0426964131166458 0.549568965517241 0.267857142857143 0.533333333333333 18674 154 17556 0 11650 30984 26285 6819 0.00336248506139654 0.0433602783469239 0.0865026753910035 0.935329836035203 0.6024912994337 0.501494350812994 0.301538064631669 0.0632273509053406
90213_N3.hmm 0.0493758887659978 0.546689303904924 0.385964912280702 0.8 17230 135 38086 110 14801 18185 52327 22940 0.00542352062041047 0.059599963162469 0.107546365271353 0.937235907027996 0.678248916014075 0.507068201333147 0.322535504320172 0.070776885914058
90302_N1.hmm 0.102188040302868 0.673202614379085 0.409090909090909 0.827586206896552 20571 113 33587 62 15062 57561 25968 0 0.00797623653802513 0.0391991003305257 0.0453747347532558 0.903606096991962 0.718876232563684 0.501418070659785 0.278224481898724 0.10048224213071
90400_N1.hmm 0.0515229148875605 0.134146341463415 0.372881355932203 0.75 14423 88 27710 116 12443 31658 31717 2155 0.00482594385144334 0.0712514235122394 0.137502294907388 0.950951828511719 0.64049905650694 0.495960797354693 0.324378733702208 0.0519238057711194
90400_N4.hmm 0.0545637415137038 0.28955223880597 0.302325581395349 0.608695652173913 15588 124 25606 254 12973 0 51712 35372 0.0591199894705093 0.11123407555364 0.172427624411252 0.935312469524694 0.685276871743578 0.506493706801952 0.344317686929488 0.0638237642123888
90400_N5.hmm 0.0197848636189013 0.0510752688172043 0.313725490196078 0.652173913043478 8296 38 16872 0 4701 0 0 42236 0.0460412589962887 0.120651735319892 0.148464303479784 0.978859918725891 0.650354816487009 0.497935476242569 0.434317760891895 0.0239983448355227
90402_N1.hmm 0.020568278201866 0.8125 0.384615384615385 0.777777777777778 11393 62 23382 60 11092 62389 0 0 0.00745669328158293 0.0277946017539406 0.038948432612788 0.976177290019289 0.632170065557342 0.503279020652274 0.356072512393319 0.0244601061907128
90446_N1.hmm 0.0177341957020655 0.14 0.365853658536585 0.75 5733 52 10022 0 6933 8782 15500 6485 0.0255655044852779 0.0608447544412979 0.1244964813951 0.979250555393033 0.669152712377373 0.514002741098381 0.370953822919651 0.0230609404304416
90446_N2.hmm 0.032578041427599 0.178861788617886 0.372881355932203 0.733333333333333 11606 83 14343 261 7513 24191 14480 4598 0.00296034841982763 0.0513176463216959 0.110024869507646 0.966687253620138 0.693846830494795 0.507489197793633 0.407506114482694 0.0308508851175019
90446_N3.hmm 0.0514637644478191 0.0354780517137703 0.338983050847458 0.692307692307692 21743 40 36006 21 11351 0 0 88329 0.0605180031594232 0.127567230303065 0.215191114283673 0.964530862822501 0.739806138831805 0.494824209082198 0.365220949029797 0.0330247467626825
90446_N4.hmm 0.0444254923243914 0.604480827229642 0.285714285714286 0.592592592592593 24540 349 20103 190 18200 23322 31993 24256 0.00787739747544424 0.0867425818647856 0.162813057122829 0.908385898136908 0.662191991776371 0.491112794484971 0.265310314158323 0.0919281750627589
90447_N1.hmm 0.048629679144385 0.198667324777887 0.227272727272727 0.476190476190476 19585 14645 24055 9975 12274 0 78021 22248 0.052258274601066 0.0918043916398356 0.14366819236014 0.928193136354092 0.63882970760916 0.456809682772516 0.224383570928267 0.104189616654618
90447_N3.hmm 0.0373155708351239 0.627450980392157 0.38 0.764705882352941 15059 54 29442 17 16373 64283 12659 0 0.00385187961029615 0.0166702759247175 0.0156464949402379 0.961562948827958 0.666497970842133 0.495765927654095 0.367159699576568 0.0397593008675697
90526_N2.hmm 0.052434456928839 0.289902280130293 0.361111111111111 0.764705882352941 3980 0 16237 40 4582 0 0 33849 0.0708713011879938 0.131526573278001 0.19120219075673 0.939156186497072 0.593893052692621 0.50338828405962 0.376807780534667 0.0629679506312566
90590_N1.hmm 0.025558280624758 0.677777777777778 0.337349397590361 0.678571428571429 9186 40 13095 9 3554 1551 31509 3068 0.0272588969967884 0.064994736716614 0.112638654275374 0.966127441523783 0.663771795042289 0.499039562863629 0.279509197298465 0.0325710882043329
90590_N2.hmm 0.0373665480427046 0.166666666666667 0.369565217391304 0.741935483870968 3279 73 21613 125 13850 52371 0 0 0.00705399014090879 0.0170710930996066 0.0170423451449387 0.963735133002613 0.662628872487771 0.503283368693703 0.387171432956166 0.031772682517064
90721_N1.hmm 0.031533113280427 0.090032154340836 0.354838709677419 0.72 17523 0 20018 84 13450 0 51361 13950 0.0419859241275289 0.0642470369910111 0.146936960205774 0.969243959462856 0.681399553730315 0.494107107922827 0.332539558420805 0.0325539588584086
90732_N1.hmm 0.0360563819017211 0.148148148148148 0.372093023255814 0.75 15408 0 14996 0 11894 40519 13068 436 0.00568196358934283 0.0697208947958587 0.138326976204429 0.96522754122841 0.688451711605207 0.497365581822597 0.316513408758382 0.0380105250276098
90732_N2.hmm 0.0434118006725772 0.0469924812030075 0.326923076923077 0.68 11511 50 18237 146 6622 0 0 46311 0.0504124874968263 0.136811364909442 0.155691734275288 0.965011541700075 0.635831124421048 0.507020677313845 0.343548199277493 0.0346998674591788
90789_N1.hmm 0.0242382271468144 0.0506437768240343 0.333333333333333 0.695652173913043 14812 160 37566 0 13485 0 52342 31561 0.0310300460871665 0.162839523301685 0.232417919856434 0.977808916707434 0.798488852139509 0.491961646604433 0.368768697599985 0.0260320909267168
90789_N2.hmm 0.0326748664430364 0.0236641221374046 0.346938775510204 0.708333333333333 14241 24 28172 0 13688 0 0 74298 0.0778080870909351 0.137993762231758 0.198496096140662 0.974469299249751 0.649135652227564 0.495122778026452 0.339057421907343 0.0254388827981226
90791_N2.hmm 0.0344194584671868 0.410194174757282 0.333333333333333 0.692307692307692 8860 0 24162 0 13543 13867 29380 17910 0.0157975271110443 0.0745588045303231 0.128318020044787 0.951697622245468 0.651748402634286 0.496989399954462 0.340116569240578 0.0506199145036861
90791_N3.hmm 0.042184265010352 0.0356933879461673 0.35 0.736842105263158 30143 47 18874 199 6908 0 0 70370 0.060863861653134 0.135833881783882 0.157861821629938 0.966716051412736 0.710076192219275 0.499152956385803 0.280114236325311 0.0324438782306029
90793_N2.hmm 0.0232558139534884 0.125 0.183673469387755 0.368421052631579 165 0 107756 0 32 80873 56215 0 0.0159880389168985 0.0445947616427724 0.0680966112465602 0.868813011004699 0.632786265921621 0.500228447267111 0.380402916256915 0.123117459841756
90796_N2.hmm 0.0481600395159299 0.302631578947368 0.393939393939394 0.806451612903226 13484 0 16671 73 7435 41146 5863 115 0.0159481314077984 0.0755200181915552 0.107393934751611 0.952442842543614 0.644193924384893 0.496983047634888 0.330367676285566 0.0438098535236706
90796_N3.hmm 0.0510018214936248 0.0582120582120582 0.339285714285714 0.705882352941177 12384 2731 17925 1876 7772 5996 17800 36467 0.0130485939621 0.102707101435577 0.181655016899988 0.961137775773162 0.661757198882706 0.497248725122079 0.320937294194565 0.0422148178389673
90797_N1.hmm 0.0275415896487985 0.104972375690608 0.351851851851852 0.71875 7407 18 17517 0 16419 19171 25216 8361 0.00236367171831046 0.0535284790738169 0.130697097196912 0.970770994891463 0.705924376479577 0.50175174369952 0.382778771872433 0.0335043788724559
90797_N2.hmm 0.0708274231678487 0.118 0.339622641509434 0.689655172413793 14880 9 17674 194 10877 11534 31816 9064 0.00518728575632207 0.085958136622576 0.154176873374547 0.936891504469687 0.677533711622096 0.501416536824757 0.339664504876206 0.0589756115148158
90797_N3.hmm 0.0596733668341709 0.089086859688196 0.395833333333333 0.78125 19179 212 31114 0 9615 16641 33331 21254 0.00353352879537549 0.0790444079755322 0.154520559960157 0.948095841818198 0.701118598250241 0.498649410291994 0.324996241846411 0.0520097307410582
90798_N1.hmm 0.0386501863841475 0.0451866404715128 0.327586206896552 0.666666666666667 14111 149 30224 184 11209 11605 31469 27280 0.00270401411539647 0.058564096849033 0.129114965178632 0.965179360076346 0.723000595278038 0.504999004261243 0.294483219284877 0.0343905292255698
90801_N1.hmm 0.0462270564242012 0.0388446215139442 0.282608695652174 0.571428571428571 13729 0 22889 0 16801 0 1262 67525 0.0436673073046125 0.116653744749505 0.155206536175051 0.961026603831613 0.685788243983849 0.506360691754649 0.308877949864677 0.0363619519344018
90802_N1.hmm 0.0237657723876026 0.0376470588235294 0.325581395348837 0.666666666666667 12711 13 19704 26 10471 0 0 55918 0.0482679947969917 0.125134925703222 0.16532054351324 0.97704414381869 0.690855756499038 0.504002624899441 0.36699491736246 0.0282862928530629
90803_N2.hmm 0.025386751289171 0.359133126934985 0.27906976744186 0.571428571428571 12067 0 19265 93 10650 16008 23386 14929 0.00820935636719096 0.039818936706674 0.11323925210471 0.966415659903281 0.682308139839455 0.492185898110876 0.35584545617787 0.0315353193563426
90803_N3.hmm 0.031491997934951 0.083989501312336 0.333333333333333 0.692307692307692 3466 6 4815 0 2087 0 0 13892 0.0774711789274714 0.109453612294102 0.200677450871171 0.969422579473751 0.737661473342333 0.505953495980638 0.379488125375716 0.0256817609172679
90803_N4.hmm 0.0409762517198062 0.0464 0.383156028368794 0.777777777777778 20933 147 21559 61 11394 0 62654 5584 0.0603009230700492 0.096113030669887 0.139590880050518 0.962999747475976 0.668086699918936 0.503365041207281 0.33602077750739 0.0387489068245701
90803_N7.hmm 0.0437603533959139 0.306976744186047 0.283582089552239 0.592592592592593 15219 26 24511 280 13798 0 0 67187 0.0492533625587835 0.130676772296625 0.202673291829729 0.93382403243314 0.719089539739419 0.508842306237979 0.26311282368924 0.0646295245977453
90803_N8.hmm 0.0380983393031586 0.0498830865159782 0.216666666666667 0.44 11972 0 22811 9 7493 0 52525 0 0.0504662168955045 0.0570329808771227 0.066421510705546 0.968287585284144 0.628018383455086 0.506471397848127 0.349343768856635 0.0336627823089338
90810_N1.hmm 0.0257041290675417 0.178571428571429 0.381818181818182 0.76 8346 122 25494 174 10617 33559 19229 7142 0.0290145815238507 0.0760709676240416 0.127346411646332 0.972675665763964 0.658402873456145 0.499973205453924 0.302377219836151 0.0305299721806943
90810_N2.hmm 0.0444400939702428 0.109518935516888 0.289855072463768 0.592592592592593 8009 14874 19931 1705 8534 45715 20458 0 0.0128067967054297 0.0595024909321608 0.0725850906527281 0.951807804444267 0.859034130846672 0.534141198124115 0.389034625610728 0.0810071655435842
90810_N3.hmm 0.0325920696552536 0.376068376068376 0.340909090909091 0.692307692307692 10398 0 30233 0 7682 55422 5655 0 0.0071694247428289 0.0571778157996669 0.0252934920471692 0.963495287175267 0.713499921786032 0.494958334172123 0.370001619298355 0.0423966775474502
90810_N4.hmm 0.0473107569721116 0.590354445090064 0.292307692307692 0.548387096774194 18095 51 27970 1067 3806 17135 29168 17124 0.0058908747825603 0.0689310640858414 0.122511813680429 0.907909626684407 0.662132536342635 0.508374295203154 0.37089347408708 0.0600403636271628
90810_N5.hmm 0.0452772596235374 0.0344827586206897 0.389830508474576 0.793103448275862 6594 18 31372 0 7289 36616 15534 5321 0.00521919057233158 0.0557865442170285 0.106088657666933 0.957856053373854 0.656134637522775 0.499462652537167 0.356123788716104 0.0467816756474792
90810_N6.hmm 0.026409344845099 0.23021582733813 0.316666666666667 0.64 16016 0 24437 0 9671 42371 11306 12013 0.00469324375343582 0.0339522662167912 0.0789946911489067 0.971180949731527 0.653355284167073 0.500721828650632 0.362690463947291 0.0292435298812432
90814_N1.hmm 0.0571665285832643 0.689156626506024 0.357142857142857 0.72972972972973 6847 2289 22093 395 13204 43901 14518 0 0.00501843152665689 0.0345327302667836 0.0639028735810876 0.908080728542666 0.786196046154799 0.519540284712539 0.316737544810997 0.105896303957072
90880_N1.hmm 0.0343678400333264 0.0410958904109589 0.274193548387097 0.542857142857143 9927 0 36776 0 17533 0 0 82632 0.0686827498103811 0.143813115836047 0.216296725388626 0.971318206709878 0.696521823299647 0.491022235027289 0.349747133062842 0.0300553018743709
90880_N2.hmm 0.0199430199430199 0.151785714285714 0.346938775510204 0.714285714285714 5050 970 7229 38 4617 831 20274 3235 0.0443851345583525 0.0710394880783477 0.110386442872447 0.976644857907298 0.622334345759685 0.505401973322235 0.412791438314008 0.0269924958576036
90885_N1.hmm 0.0353212811947337 0.416666666666667 0.397058823529412 0.806451612903226 23025 48 23287 87 7943 52037 16877 0 0.0116617419682839 0.0416982570162278 0.062488083408243 0.964059113085616 0.702232685787755 0.50286506310967 0.325104130121116 0.0325446393862216
90885_N2.hmm 0.024726245143059 0.259345794392523 0.285714285714286 0.565217391304348 13764 29 19636 0 8321 19942 32898 4529 0.00821956111456856 0.073598580373099 0.14518487099306 0.970260350647581 0.618727785656104 0.50788223796873 0.384962111778307 0.0296704513122234
90886_N2.hmm 0.0667163067758749 0.0543478260869565 0.35 0.71875 10784 0 23383 0 7976 0 29592 21011 0.0590632893822945 0.125015119860826 0.183294866914265 0.946185883048672 0.640407776136841 0.506738094306608 0.384704936797838 0.0525829566849057
90886_N3.hmm 0.0289963380913235 0.0519645120405577 0.326086956521739 0.666666666666667 18076 0 17372 79 12744 7178 32921 22579 0.00414182691963864 0.0674655750505943 0.140756343287282 0.972060598564368 0.612572384192832 0.500427439551469 0.369944028384996 0.0257157161633293
90886_N4.hmm 0.103448275862069 0.0416666666666667 0.25 0.470588235294118 145 21310 28466 19548 48 0 55101 30277 0.0459141482359127 0.0687654366185198 0.113672614002673 0.862779153321267 0.687291150992602 0.501970923962183 0.308572740417904 0.130812558784635
90886_N5.hmm 0.0421151484504804 0.0392340028024288 0.316666666666667 0.652173913043478 25581 46 22866 85 9095 0 0 73629 0.0829446578084747 0.138696781414231 0.197869680817956 0.967497548625751 0.709916232294348 0.503221118447075 0.340402117121999 0.0326810753440504
90886_N6.hmm 0.0425869174680334 0.92443729903537 0.320754716981132 0.653846153846154 12493 198 20701 202 11998 39923 18070 0 0.00453413817723695 0.0503084543698673 0.113815390092417 0.916445230280299 0.674263901605483 0.512236204928562 0.345907069362626 0.0691364870716887
90886_N7.hmm 0.0230414746543779 0.0272727272727273 0.16 0.321428571428571 5458 23088 13212 21819 6710 0 53969 41411 0.0568718388868877 0.104038322768703 0.15059715728018 0.973961450958958 0.713802824349307 0.476850197691873 0.25718919569343 0.0308812452169962
90887_N1.hmm 0.026092074287209 0.106537530266344 0.381578947368421 0.777777777777778 17935 0 26307 38 4714 20176 18031 27812 0.0099503213438307 0.0613035817080911 0.142716005570255 0.973834092628231 0.624272444985239 0.517757894452078 0.354444316132087 0.0251735588722155
90887_N2.hmm 0.0909090909090909 0.0166666666666667 0.134615384615385 0.27027027027027 210 34333 35434 24778 127 31610 82723 0 0.0153546937857063 0.0376114604978855 0.043450551671745 0.900641849081062 0.634460512815617 0.500110630340728 0.376648934573058 0.167430107794366
90887_N3.hmm 0.0315960032406157 0.166666666666667 0.317460317460317 0.636363636363636 4490 26 30826 9 24404 68659 5965 0 0.00662942572866776 0.0379889013086276 0.0533608571659028 0.968848007675424 0.66936974235095 0.497940075654111 0.346873678054128 0.0318234230162636
90887_N4.hmm 0.0436915887850467 0.100671140939597 0.257142857142857 0.521739130434783 9645 9 23908 96 8841 11047 40738 0 0.0130535632361602 0.0545995423019364 0.0566338313006013 0.960217824008553 0.598600435807321 0.50599776227728 0.321479555247019 0.0412128089419274
90888_N1.hmm 0.0272133095662507 0.0514603616133519 0.276923076923077 0.548387096774194 13996 97 30011 0 18383 0 77281 27833 0.035925217657847 0.0957085496600023 0.146408002175951 0.975298994644429 0.652194274973756 0.491035609832987 0.330204502441466 0.0265837150047405
90888_N2.hmm 0.0210526315789474 0.032051282051282 0.254545454545455 0.454545454545455 3556 9988 18349 24431 2878 47566 25710 5220 0.0322550631689896 0.0716174882524745 0.119428823712254 0.976162910745998 0.794728111448465 0.519158735001799 0.28963416367493 0.0363890363318472
90888_N3.hmm 0.0146137787056367 0.0896860986547085 0.376811594202899 0.785714285714286 1361 796 7986 12 4574 5131 11246 3945 0.00424289895385386 0.0575028516710615 0.10720239950496 0.972896568723763 0.857890715680708 0.514934630160105 0.329418678164305 0.0966149058424368
90888_N4.hmm 0.0511375281820045 0.053968253968254 0.383333333333333 0.774193548387097 12624 40 18598 0 19743 19829 32460 10641 0.0441294596850611 0.0930506188571916 0.142176515504048 0.9545163004379 0.670752919921848 0.503027952896356 0.377502979212819 0.0457324053736818
90888_N5.hmm 0.0258684405025868 0.0326086956521739 0.347826086956522 0.724137931034483 4282 0 8502 82 7664 0 19925 8644 0.0714338330216002 0.132588228436638 0.196750008488019 0.976907983491859 0.559927784747607 0.492696104376238 0.438376070660513 0.022158941948489
