subclonal	clonal	count	prop
A2	A2	11765	0.3550519072911637
A2	A1	5804	0.1751569290197972
A3	A2	4973	0.1500784645098986
A1	A1	3312	0.09995171414775471
A1	A2	2796	0.08437952679864799
A2	A3	1706	0.05148478995654273
A3	A3	1381	0.041676726219217766
A3	A1	1066	0.03217044905842588
A1	A3	333	0.010049492998551424
