subclonal	clonal	count	prop
A2	A2	7839	0.32440821056116537
A3	A3	5420	0.22430061248137725
A1	A1	3758	0.1555206091706671
A1	A2	3136	0.12977983777520277
A3	A2	2777	0.11492302598907465
A2	A1	733	0.030334381724879986
A3	A1	283	0.011711637146167853
A2	A3	212	0.008773381890415493
A1	A3	6	0.00024830326104949513
