sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
89808_N1	0.7911396832382668	0.5491501654522548	0.2721919907985288	0.9766526021586243	0.49564748532668557	0.018082508865174384	202	1357	82	4197	6863	2574
