subclonal	clonal	count	prop
A2	A2	607	0.4859887910328263
A1	A1	302	0.24179343474779824
A3	A3	264	0.21136909527622097
A2	A1	27	0.021617293835068056
A2	A3	26	0.020816653322658127
A3	A2	15	0.01200960768614892
A1	A2	5	0.0040032025620496394
A1	A3	2	0.0016012810248198558
A3	A1	1	0.0008006405124099279
