subclonal	clonal	count	prop
A2	A2	9720	0.40799194089993285
A3	A3	7070	0.29675957018132976
A1	A1	6856	0.2877770315648086
A3	A2	120	0.005036937541974479
A2	A3	22	0.0009234385493619879
A1	A2	21	0.000881464069845534
A2	A1	8	0.000335795836131632
A1	A3	7	0.00029382135661517797
