subclonal	clonal	count	prop
A2	A2	11938	0.462802868773018
A3	A3	7002	0.2714479550300446
A1	A1	5264	0.20407055630936227
A3	A2	913	0.03539445628997868
A1	A2	331	0.012831944175227757
A2	A3	223	0.008645086257026556
A2	A1	104	0.004031789106415972
A3	A1	20	0.0007753440589261484
