subclonal	clonal	count	prop
A2	A2	4504	0.4104246400583197
A1	A1	3190	0.2906870785492983
A3	A3	3052	0.27811190085657006
A3	A2	83	0.007563331510843813
A2	A3	78	0.007107709130672498
A1	A2	45	0.004100601421541826
A2	A1	22	0.0020047384727537817
