subclonal	clonal	count	prop
A2	A2	7969	0.23330503264338204
A3	A2	7444	0.21793483034224317
A1	A2	4371	0.12796791287291037
A3	A3	3644	0.10668384225780952
A1	A3	2565	0.0750944169569927
A1	A1	2182	0.06388148842111427
A2	A3	2071	0.06063178850601634
A3	A1	1982	0.058026173258775654
A2	A1	1929	0.05647451474075592
