subclonal	clonal	count	prop
A2	A2	9208	0.4365429289337695
A3	A3	6826	0.32361446925520315
A1	A1	4833	0.22912814677855212
A2	A1	83	0.003934954724316124
A3	A2	52	0.0024652728393305835
A1	A2	42	0.0019911819086900866
A2	A3	33	0.0015645000711136396
A3	A1	9	0.00042668183757644715
A1	A3	7	0.0003318636514483478
