subclonal	clonal	count	prop
A2	A2	5037	0.3314688075809423
A3	A3	3324	0.2187417741510924
A1	A1	3265	0.21485917346670177
A3	A2	2010	0.13227165043432482
A2	A1	641	0.04218215319821005
A1	A2	501	0.032969202421689915
A2	A3	388	0.025533035009212952
A1	A3	24	0.0015793629902605948
A3	A1	6	0.0003948407475651487
