subclonal	clonal	count	prop
A1	A1	4742	0.2434666529753042
A3	A3	4140	0.2125584022180007
A2	A2	4047	0.20778353955948042
A3	A2	3961	0.20336807516557992
A2	A1	1046	0.05370436925604559
A1	A2	906	0.046516403963649436
A2	A3	558	0.028649175951121836
A3	A1	65	0.003337269600041074
A1	A3	12	0.0006161113107768137
