subclonal	clonal	count	prop
A1	A1	11614	0.40437310678597543
A3	A2	5356	0.18648375752933394
A3	A3	5174	0.1801469308171721
A2	A2	4683	0.16305142578601023
A1	A2	1487	0.05177396330211344
A2	A1	244	0.00849552592179938
A3	A1	121	0.004212945231711987
A2	A3	37	0.001288255979944988
A1	A3	5	0.00017408864593851188
