subclonal	clonal	count	prop
A2	A2	11325	0.2691110424637027
A3	A2	6060	0.14400114060309388
A2	A1	5234	0.12437326236247416
A1	A2	4015	0.09540669629066369
A3	A3	3940	0.09362450395646699
A2	A3	3919	0.09312549010289191
A1	A1	3727	0.08856307772734834
A3	A1	3111	0.07392533802247939
A1	A3	752	0.017869448470878978
