subclonal	clonal	count	prop
A2	A2	14376	0.3732668639975074
A1	A1	6362	0.16518668536116737
A1	A2	6269	0.16277197902061588
A2	A1	6147	0.15960429973516124
A3	A2	2409	0.06254868359557564
A1	A3	1922	0.04990393103806408
A2	A3	1029	0.026717557251908396
