subclonal	clonal	count	prop
A2	A2	7013	0.2461997542566263
A3	A2	4806	0.16872037914691942
A1	A2	4759	0.16707038792346848
A1	A3	4377	0.15365982095839917
A2	A3	2346	0.0823591363875724
A3	A1	2230	0.07828681762331051
A3	A3	1976	0.06936984377742672
A2	A1	978	0.03433385992627699
