sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
93259_N2	0.9427829315743045	0.5090715647141573	0.05495272218236295	0.920108822266813	0.5087441911983304	0.06956520575480798	740	2072	1535	2825	9803	6641
