subclonal	clonal	count	prop
A2	A2	10912	0.5464743589743589
A3	A3	4950	0.2478966346153846
A1	A1	3854	0.1930088141025641
A1	A2	95	0.004757612179487179
A2	A3	55	0.0027544070512820515
A2	A1	49	0.002453926282051282
A3	A2	39	0.001953125
A3	A1	8	0.00040064102564102563
A1	A3	6	0.00030048076923076925
