subclonal	clonal	count	prop
A3	A1	8275	0.3613694921175597
A2	A2	6445	0.28145333857373683
A2	A3	2872	0.1254203240316171
A1	A3	2242	0.09790820559849775
A3	A2	1697	0.07410803965238656
A2	A1	721	0.03148609109568103
A1	A2	349	0.015240840211362941
A3	A3	286	0.012489628368051007
A1	A1	12	0.0005240403511070353
