sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
93096_N6	0.8970589976523118	0.5014898965337354	0.08023891532252259	0.9342801755018092	0.5014771106312415	0.0566544480108623	1611	2310	2541	3941	13274	8925
