subclonal	clonal	count	prop
A2	A2	15515	0.39838233406085505
A1	A1	13337	0.3424573115932726
A3	A3	7224	0.18549236102195404
A1	A2	1631	0.04187957375786366
A2	A1	582	0.014944152009243806
A3	A2	455	0.011683142893824624
A2	A3	194	0.004981384003081268
A1	A3	7	0.0001797406599049942
