subclonal	clonal	count	prop
A2	A2	8474	0.4918165989553105
A3	A3	4097	0.23778293673824724
A1	A1	3114	0.18073128264654673
A1	A2	505	0.02930934416715032
A2	A1	394	0.022867092280905398
A3	A2	356	0.02066163668020894
A2	A3	238	0.013813116656993616
A1	A3	28	0.0016250725478816018
A3	A1	24	0.0013929193267556588
