subclonal	clonal	count	prop
A1	A1	5532	0.26012131471293554
A2	A2	4860	0.22852306390181973
A3	A3	4111	0.19330418018526355
A1	A2	3407	0.1602012507640946
A3	A2	1470	0.06912117364931585
A2	A3	1456	0.06846287675741759
A1	A3	388	0.018244228146894248
A3	A1	41	0.001927869469130578
A2	A1	2	9.404241312832088e-05
