subclonal	clonal	count	prop
A2	A2	12991	0.5227556235161563
A3	A3	6352	0.25560339624159994
A1	A1	5197	0.20912639330409238
A2	A1	103	0.0041447024264617115
A3	A2	89	0.003581344815097984
A2	A3	72	0.002897267715584886
A1	A2	38	0.0015291135165586898
A1	A3	9	0.00036215846444811073
