subclonal	clonal	count	prop
A2	A2	18528	0.4867335680134503
A3	A1	13992	0.3675721115956497
A1	A3	4976	0.13072032785162613
A3	A2	255	0.006698891399148847
A2	A1	179	0.004702359060578995
A2	A3	67	0.0017601008774234224
A1	A2	57	0.0014973992539273893
A3	A3	8	0.00021016129879682655
A1	A1	4	0.00010508064939841328
