subclonal	clonal	count	prop
A3	A2	7319	0.2256373894009927
A2	A2	6456	0.19903196966427228
A2	A3	4327	0.1333970465826063
A2	A1	4117	0.12692295835003237
A3	A1	3558	0.1096895520547523
A1	A1	1859	0.057311095354070966
A1	A3	1859	0.057311095354070966
A3	A3	1478	0.04556524956068687
A1	A2	1464	0.04513364367851527
