subclonal	clonal	count	prop
A2	A2	8202	0.2996821221089554
A1	A1	6975	0.2548503781650773
A1	A2	4542	0.1659541817384632
A3	A3	3978	0.14534692535350213
A3	A2	3292	0.12028207095619131
A2	A3	176	0.006430633198143886
A3	A1	150	0.00548065329387263
A2	A1	54	0.0019730351857941467
