subclonal	clonal	count	prop
A2	A2	6432	0.20117602902539722
A3	A3	5909	0.184817965720005
A3	A2	5035	0.15748154635305892
A1	A2	5029	0.1572938821468785
A1	A1	4830	0.15106968597522832
A2	A3	3208	0.10033779557112474
A2	A1	950	0.02971349931189791
A1	A3	491	0.01535718753909671
A3	A1	88	0.0027524083573126487
