sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
94314_N3	0.781742747989295	0.504650081659231	0.19230649412482737	0.8423742601172377	0.5048081127982308	0.19636352682265457	3	24441	0	0	8643	0
