subclonal	clonal	count	prop
A2	A2	3225	0.2923313995649021
A2	A3	2152	0.19506889050036258
A1	A2	1939	0.17576142131979697
A3	A2	1040	0.09427121102248005
A1	A3	974	0.08828861493836113
A1	A1	806	0.07306018854242205
A3	A3	411	0.037255257432922406
A2	A1	277	0.025108774474256707
A3	A1	208	0.01885424220449601
