sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
92186_N3	0.9810813582982925	0.49597145945766347	0.026448207519914918	0.9758102768133361	0.4960359391074919	0.0265899431127217	2065	3056	2443	4545	7238	5463
