subclonal	clonal	count	prop
A2	A2	12540	0.33097550675675674
A3	A3	6884	0.18169341216216217
A1	A1	6574	0.17351140202702703
A3	A2	5398	0.14247255067567569
A1	A2	4717	0.12449852195945946
A2	A1	1326	0.034997888513513514
A3	A1	243	0.006413640202702703
A2	A3	141	0.0037214949324324326
A1	A3	65	0.0017155827702702703
