subclonal	clonal	count	prop
A2	A2	4183	0.4203175241157556
A3	A3	3566	0.3583199356913183
A1	A1	1906	0.1915192926045016
A1	A2	92	0.009244372990353697
A2	A3	72	0.007234726688102894
A3	A2	63	0.006330385852090032
A1	A3	29	0.0029139871382636655
A2	A1	27	0.0027130225080385854
A3	A1	14	0.0014067524115755627
