sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
92105_N8	0.9609288263291375	0.49467463758584257	0.0477622237207447	0.9534065434312123	0.5049201109904816	0.055491467964195164	3006	4969	1262	6718	11670	2798
