sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91585_N3	0.8393192353279364	0.6092782759397561	0.1598131960326798	0.9537886277630709	0.4888496214797742	0.044931240597560686	762	1465	1488	11446	13849	8873
