subclonal	clonal	count	prop
A3	A2	4174	0.1969983009250519
A1	A2	4065	0.19185387955446478
A3	A3	3915	0.18477440060411554
A2	A2	3724	0.17575986407400415
A1	A1	3574	0.1686803851236549
A2	A3	829	0.039125920332263545
A2	A1	642	0.030300169907494807
A3	A1	217	0.010241646214838588
A1	A3	48	0.0022654332641117614
