subclonal	clonal	count	prop
A2	A1	8285	0.18709211209719306
A3	A2	7550	0.1704943206196509
A3	A3	6411	0.1447733893367658
A1	A2	6401	0.14454756904455435
A2	A2	6342	0.14321522932050673
A1	A1	3004	0.06783641578032203
A2	A3	2980	0.06729444707901452
A3	A1	2700	0.060971478897093694
A1	A3	610	0.013775037824898945
