subclonal	clonal	count	prop
A3	A2	6304	0.22682786413356362
A2	A2	6024	0.21675302245250433
A1	A2	4050	0.14572538860103626
A1	A1	3903	0.14043609671848015
A3	A3	3733	0.13431922855497985
A3	A1	1945	0.06998416810592976
A2	A1	929	0.03342688543465745
A2	A3	892	0.03209556706966033
A1	A3	12	0.0004317789291882556
