subclonal	clonal	count	prop
A2	A2	14457	0.32660115215181296
A2	A1	7997	0.18066192251214278
A3	A2	6651	0.1502541511352084
A3	A1	5068	0.11449226250988366
A1	A1	4484	0.10129899469106518
A2	A3	2563	0.05790127640347904
A1	A2	2469	0.055777702473737714
A1	A3	493	0.011137467525132724
A3	A3	83	0.0018750705975375578
