subclonal	clonal	count	prop
A1	A1	9558	0.2603082956588049
A3	A2	8720	0.23748570183561196
A2	A2	7659	0.20858979247235687
A3	A3	5617	0.15297674165259545
A1	A2	2742	0.07467727000381284
A2	A1	1443	0.03929952611798028
A2	A3	364	0.009913393975706737
A3	A1	326	0.00887847922000109
A1	A3	289	0.0078707990631298
