subclonal	clonal	count	prop
A2	A2	10528	0.3681633794936355
A3	A3	4492	0.1570849069799972
A1	A2	3824	0.13372499650300743
A2	A1	3748	0.13106728213736188
A2	A3	3116	0.10896628899146733
A3	A2	1560	0.054553084347461187
A1	A1	1209	0.042278640369282416
A1	A3	119	0.004161421177787103
