sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91216_N4	0.9313389541972	0.502438286913908	0.046892022958681	0.9640088971707519	0.5079193401760705	0.04146305896031156	562	1026	696	6098	10832	7275
