subclonal	clonal	count	prop
A1	A1	5306	0.25721072276891754
A2	A2	5177	0.2509573900819235
A2	A1	2934	0.14222696204372484
A2	A3	2584	0.12526055552862475
A3	A3	1932	0.09365456396335256
A1	A2	1713	0.08303844102961849
A3	A2	965	0.04677880653449028
A1	A3	18	0.0008725580493480052
