subclonal	clonal	count	prop
A2	A2	10068	0.4568679947361256
A3	A3	8375	0.38004265553387484
A1	A1	2778	0.12606071606843036
A3	A2	315	0.014294141670826337
A1	A2	230	0.010436992331079548
A2	A3	161	0.007305894631755684
A2	A1	85	0.0038571493397467896
A1	A3	15	0.0006806734128964923
A3	A1	10	0.00045378227526432816
