subclonal	clonal	count	prop
A2	A2	5169	0.4094906123742375
A2	A3	1696	0.13435791808603342
A1	A2	1616	0.12802028044046582
A1	A1	1314	0.10409569832844807
A3	A2	900	0.07129842351263567
A3	A3	870	0.0689218093955478
A2	A1	813	0.06440624257308089
A1	A3	178	0.014101243761387943
A3	A1	67	0.005307771528162877
