subclonal	clonal	count	prop
A2	A2	9965	0.4629285515190932
A1	A1	6584	0.3058626776920933
A3	A3	4269	0.19831831273808417
A1	A2	225	0.01045247607544365
A3	A2	210	0.00975564433708074
A2	A3	134	0.0062250301960419955
A2	A1	123	0.0057140202545758615
A1	A3	10	0.00046455449224193997
A3	A1	6	0.000278732695345164
