subclonal	clonal	count	prop
A3	A2	3158	0.19133595880036353
A2	A2	2857	0.1730990608906392
A2	A3	2518	0.15255983035443804
A1	A2	2337	0.14159345652832475
A3	A3	2116	0.1282035746743411
A1	A1	1609	0.09748561042108451
A2	A1	1289	0.07809754619812179
A1	A3	559	0.03386852468948803
A3	A1	62	0.0037564374431990305
