sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
90886_N3	0.9318999829571256	0.4865871499172012	0.04443365171449916	0.971008635083704	0.48240408531877693	0.025498943469344084	1818	885	1135	7883	7834	4697
