subclonal	clonal	count	prop
A2	A2	10385	0.429043586035943
A3	A3	6816	0.28159471183639745
A1	A1	5856	0.24193348481718654
A2	A3	361	0.014914273910349102
A2	A1	238	0.009832679198512703
A3	A2	238	0.009832679198512703
A1	A2	209	0.008634579632307375
A1	A3	98	0.004048750258211113
A3	A1	4	0.00016525511258004544
