subclonal	clonal	count	prop
A2	A2	15369	0.48092749632318427
A3	A3	9881	0.3091967331101167
A1	A1	5280	0.16522201708545858
A3	A2	970	0.03035328722971493
A2	A3	238	0.007447507588321808
A1	A2	129	0.004036674281065181
A2	A1	66	0.002065275213568232
A3	A1	22	0.0006884250711894108
A1	A3	2	6.258409738085552e-05
