sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91113_N3	0.9332401341060158	0.4849191667326812	0.06774278676106528	0.9461536193329554	0.5045601410660739	0.058122192540305054	1641	2246	2024	5222	9681	5888
