subclonal	clonal	count	prop
A3	A3	9348	0.28537411850902095
A3	A2	7427	0.22673016454498277
A1	A2	5834	0.17809933754617333
A2	A2	4998	0.15257807491528527
A1	A1	4645	0.14180175229721892
A2	A3	441	0.013462771316054584
A3	A1	26	0.0007937234789510639
A2	A1	21	0.0006410843483835516
A1	A3	17	0.0005189730439295418
