subclonal	clonal	count	prop
A2	A2	7066	0.2439159101108081
A1	A1	6721	0.23200662777451758
A3	A3	5232	0.18060685560426662
A1	A2	3283	0.11332804031896165
A2	A3	2515	0.08681694224861058
A3	A2	2226	0.07684076081328317
A2	A1	1821	0.06286029894024647
A1	A3	92	0.003175808623010805
A3	A1	13	0.000448755566295005
