subclonal	clonal	count	prop
A2	A2	7142	0.29911630439334924
A1	A1	7092	0.29702223897474556
A3	A3	4268	0.1787494241320099
A3	A2	2627	0.1100221970934372
A1	A2	2009	0.08413954851949575
A2	A3	345	0.014449051388365372
A2	A1	289	0.012103698119529254
A3	A1	67	0.0028060476609289274
A1	A3	38	0.0015914897181387947
