sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91832_N1	0.8628759741667756	0.4589631838089224	0.06505068639344802	0.9741119432089946	0.4988346851112571	0.025921807528824715	492	1216	466	1631	2597	1210
