subclonal	clonal	count	prop
A2	A2	11283	0.29495725825425456
A2	A3	5706	0.14916477139047918
A3	A1	3979	0.10401798551747575
A3	A2	3948	0.10320759156144615
A2	A1	3575	0.09345672234857397
A1	A1	3211	0.08394112880035552
A1	A2	3080	0.08051656079261757
A3	A3	3034	0.07931404072883172
A1	A3	437	0.011423940605965546
