sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91838_N5	0.9294768148344151	0.48046318919232783	0.061442989744840214	0.9761361388494181	0.4980157587585901	0.02767918001477343	433	1036	551	3532	9335	4363
