subclonal	clonal	count	prop
A2	A2	10298	0.4415762617383474
A3	A3	7037	0.30174520818146733
A1	A1	5613	0.24068436173405944
A2	A3	132	0.005660134642596801
A3	A2	81	0.0034732644397753097
A2	A1	68	0.0029158269370953217
A1	A2	59	0.002529908666009176
A3	A1	23	0.0009862355816645941
A1	A3	10	0.00042879807898460616
