subclonal	clonal	count	prop
A1	A1	11871	0.2581718535917009
A2	A2	11530	0.25075574693895303
A1	A2	6896	0.14997498966964615
A2	A3	5916	0.1286618385855027
A3	A3	3281	0.07135555990517822
A2	A1	2775	0.06035101454948783
A3	A2	2771	0.06026402209608316
A1	A3	934	0.02031273786998978
A3	A1	7	0.0001522367934581675
