subclonal	clonal	count	prop
A2	A2	3377	0.5895600558659218
A3	A3	1107	0.19326117318435754
A1	A1	400	0.06983240223463687
A2	A3	346	0.060405027932960896
A1	A2	198	0.03456703910614525
A2	A1	183	0.03194832402234637
A3	A2	110	0.01920391061452514
A1	A3	7	0.0012220670391061453
