subclonal	clonal	count	prop
A2	A2	7057	0.4091963353821176
A3	A3	5349	0.3101588774208512
A1	A1	4439	0.2573930186709962
A2	A3	114	0.006610228458773049
A2	A1	105	0.006088368317290966
A1	A2	96	0.0055665081758088835
A3	A2	85	0.004928679113997449
A3	A1	1	5.798446016467587e-05
