subclonal	clonal	count	prop
A1	A3	8894	0.3733210208193418
A2	A2	7650	0.3211047683008731
A3	A1	6997	0.2936954331766286
A3	A2	120	0.005036937541974479
A2	A1	98	0.0041134989926124915
A2	A3	36	0.0015110812625923438
A1	A2	18	0.0007555406312961719
A1	A1	8	0.000335795836131632
A3	A3	3	0.00012592343854936198
