sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
91100_N2	0.9546181031719524	0.49623320359184714	0.06937935011763077	0.9693785805128079	0.510218554144499	0.03660086076456959	588	1235	922	5388	13182	7225
